id,yelpid,name,cost,address,city,st,zip,website
460,/biz/mad-social-chicago,Mad Social,2,1140 W. Madison St.,Chicago,IL,60607,madsocialchicago.com
461,/biz/la-sirena-clandestina-chicago,La Sirena Clandestina,2,954 W Fulton Market,Chicago,IL,60607,lasirenachicago.com
462,/biz/blue-door-farm-stand-too-chicago-3,Blue Door Farm Stand Too,2,711 W Armitage Ave,Chicago,IL,60614,bluedoorfarmstand.com
463,/biz/american-wildburger-chicago,American Wildburger,2,1234 N Halsted St,Chicago,IL,60642,americanwildburger.com
464,/biz/americano-2211-chicago,Americano 2211,2,2211 W North Ave,Chicago,IL,60647,americano2211.com
465,/biz/m%C3%A1s-chicago-4,mçs,2,800 W Washington Blvd,Chicago,IL,60607,barmaschicago.com
466,/biz/carnivale-chicago-2,Carnivale,3,702 W Fulton Market,Chicago,IL,60661,carnivalechicago.com
467,/biz/gemini-bistro-chicago,Gemini Bistro,3,2075 N Lincoln Ave,Chicago,IL,60614,geminibistrochicago.com
468,/biz/smack-shack-chicago-chicago,Smack Shack - Chicago,2,326 N Morgan St,Chicago,IL,60607,smack-shack.com
469,/biz/the-bongo-room-chicago,The Bongo Room,2,1470 N Milwaukee Ave,Chicago,IL,60622,thebongoroom.com
470,/biz/the-patio-at-caf-e-brauer-chicago,The Patio at CafŒÅe Brauer,2,2021 N Stockton Dr,Chicago,IL,60614,ThePatioatCafeBrauer.com
471,/biz/the-bongo-room-chicago-3,The Bongo Room,2,1152 S Wabash Ave,Chicago,IL,60605,thebongoroom.com
472,/biz/range-chicago,Range,2,1119 W Webster,Chicago,IL,60614,rangechicago.com
473,/biz/whisk-chicago-2,WHISK,2,2018 W Chicago Ave,Chicago,IL,60622,whiskchicago.com
474,/biz/frontier-chicago-2,Frontier,2,1072 N Milwaukee Ave,Chicago,IL,60642,thefrontierchicago.com
475,/biz/batter-and-berries-chicago,Batter & Berries,2,2748 N Lincoln Ave,Chicago,IL,60614,
476,/biz/sociale-chicago-chicago,Sociale Chicago,2,800 S Clark St,Chicago,IL,60605,socialechicago.com
477,/biz/orange-chicago-2,Orange,2,2413 N Clark St,Chicago,IL,60614,orangerestaurantchicago.com
478,/biz/chez-moi-chicago,Chez Moi,2,2100 N Halsted St,Chicago,IL,60614,chezmoichicago.com
479,/biz/marges-still-chicago,Marges Still,2,1758 N Sedgwick St,Chicago,IL,60614,margeschicago.com
480,/biz/doves-luncheonette-chicago,Doves Luncheonette,2,1545 N Damen Ave,Chicago,IL,60622,doveschicago.com
481,/biz/milk-and-honey-cafe-chicago,Milk & Honey Cafe,1,1920 W Division St,Chicago,IL,60622,milkandhoneycafe.com
482,/biz/wishbone-chicago-3,Wishbone,2,1001 W Washington Blvd,Chicago,IL,60607,wishbonechicago.com
483,/biz/ada-street-chicago,Ada Street,3,1664 N Ada St,Chicago,IL,60642,adastreetchicago.com
484,/biz/fairways-chicago-3,Fairways,2,1141 W Armitage Ave,Chicago,IL,60614,fairwayschicago.com
485,/biz/tabaq-restaurant-chicago-3,Tabaq Restaurant,1,1245 N Clybourn St,Chicago,IL,60610,
486,/biz/the-roost-carolina-kitchen-chicago-2,The Roost Carolina Kitchen,2,455 N Milwaukee Ave,Chicago,IL,60654,theroostcarolinakitchen.com
487,/biz/bari-chicago,Bari,1,1120 W Grand Ave,Chicago,IL,60642,bariitaliansubs.com
488,/biz/old-jerusalem-chicago,Old Jerusalem,2,1411 N Wells St,Chicago,IL,60610,
489,/biz/dawali-mediterranean-kitchen-chicago-2,Dawali Mediterranean Kitchen,2,1625 N Halsted St,Chicago,IL,60614,dawalikitchen.com
490,/biz/cemitas-puebla-chicago-5,Cemitas Puebla,2,817 W Fulton Market,Chicago,IL,60607,cemitaspuebla.com
491,/biz/j-p-graziano-grocery-co-chicago,J.P. Graziano Grocery Co.,1,901 W Randolph St,Chicago,IL,60607,jpgraziano.com
492,/biz/spotted-monkey-chicago,Spotted Monkey,2,335 S Franklin St,Chicago,IL,60606,spottedmonkeyeatery.com
493,/biz/be-leaf-chicago-2,Be Leaf,2,29 N Wacker Dr,Chicago,IL,60606,beleafsalad.com
494,/biz/portillos-hot-dogs-and-barnellis-salad-bowl-chicago,Portillos Hot Dogs & Barnellis Salad Bowl,1,100 W Ontario St,Chicago,IL,60610,portillos.com
495,/biz/jerk-modern-jamaican-grill-chicago,Jerk Modern Jamaican Grill,2,811 W Chicago Ave,Chicago,IL,60642,jerkgrill.com
496,/biz/blackbird-chicago,Blackbird,3,619 W Randolph St,Chicago,IL,60661,blackbirdrestaurant.com
497,/biz/native-foods-cafe-chicago-3,Native Foods Cafe,2,218 S Clark St,Chicago,IL,60604,nativefoods.com
498,/biz/ramen-takeya-chicago-2,Ramen Takeya,2,819 W Fulton Market,Chicago,IL,60607,ramentakeya.com
499,/biz/the-corned-beef-factory-sandwich-shop-chicago,The Corned Beef Factory Sandwich Shop,2,1009 W Lake St,Chicago,IL,60607,
500,/biz/guss-world-famous-fried-chicken-chicago,Guss World Famous Fried Chicken,2,847 W Fulton Market,Chicago,IL,60607,gusfriedchicken.com
501,/biz/nandos-peri-peri-chicago-3,Nandos Peri-Peri,2,953 W Randolph St,Chicago,IL,60607,nandosperiperi.com
502,/biz/burger-bar-chicago-lincoln-park-chicago,Burger Bar Chicago - Lincoln Park,2,1578 N Clybourn Ave,Chicago,IL,60642,burgerbarchicago.com
503,/biz/blackwood-bbq-chicago-4,Blackwood BBQ,1,28 S Clinton St,Chicago,IL,60661,blackwoodbbq.com
504,/biz/cafe-brauer-chicago,Cafe Brauer,2,2021 N Stockton Dr,Chicago,IL,60614,lpzoo.org/events/host-privateäó_
505,/biz/pastoral-chicago-3,Pastoral,2,131 N Clinton St,Chicago,IL,60661,pastoralartisan.com
506,/biz/chicken-planet-chicago-2,Chicken Planet,1,177 W Van Buren St,Chicago,IL,60605,chickenplanetchicago.com
507,/biz/habanero-baja-grill-chicago-5,HabaNero Baja Grill,1,2 N Riverside Plz,Chicago,IL,60606,habanerobajagrill.com
508,/biz/zoup-chicago,Zoup!,1,62 W Adams St,Chicago,IL,60603,zoup.com
509,/biz/hannahs-bretzel-chicago-8,Hannahs Bretzel,2,555 W Monroe St,Chicago,IL,60661,hannahsbretzel.com
510,/biz/buzz-bait-taqueria-chicago,Buzz Bait Taqueria,2,1529 N Wells St,Chicago,IL,60611,buzzbaitchicago.com
511,/biz/ba-le-chicago-5,Ba Le,1,166 W Washington St,Chicago,IL,60602,balesandwich.com
512,/biz/green-street-smoked-meats-chicago,Green Street Smoked Meats,2,112 N Green St,Chicago,IL,60607,greenstreetmeats.com
513,/biz/fumare-meats-and-deli-chicago,Fumare Meats & Deli,2,131 N Clinton St,Chicago,IL,60661,frenchmarketchicago.com/vendoäó_
514,/biz/the-aberdeen-tap-chicago-2,The Aberdeen Tap,2,440 N Aberdeen St,Chicago,IL,60642,theaberdeentap.com
515,/biz/forno-rosso-pizzeria-napoletana-chicago-3,Forno Rosso Pizzeria Napoletana,2,1048 W Randolph St,Chicago,IL,60607,
516,/biz/ara-on-chicago-2,Ara On,2,160 W Adams St,Chicago,IL,60603,ara-on.com
517,/biz/bombacignos-j-and-c-inn-chicago-2,Bombacignos J & C Inn,1,558 W Van Buren St,Chicago,IL,60607,
518,/biz/twin-anchors-restaurant-and-tavern-chicago,Twin Anchors Restaurant & Tavern,2,1655 N Sedgwick St,Chicago,IL,60614,twinanchorsribs.com
519,/biz/two-chicago,TWO,3,1132 W Grand Ave,Chicago,IL,60642,113two.com
520,/biz/sono-wood-fired-chicago-2,Sono Wood Fired,2,1582 N Clybourn Ave,Chicago,IL,60642,sonowoodfired.com
521,/biz/shiso-chicago,Shiso,2,449 W North Ave,Chicago,IL,60610,shisochicago.com
522,/biz/dinotto-pizza-e-vino-chicago-3,Dinotto Pizza e Vino,2,1551 N Wells,Chicago,IL,60610,dinotto.com
523,/biz/la-scarola-chicago,La Scarola,2,721 W Grand Ave,Chicago,IL,60610,lascarola.com
524,/biz/bricks-chicago,Bricks,2,1909 N Lincoln Ave,Chicago,IL,60614,brickschicago.com
525,/biz/boka-chicago,Boka,3,1729 N Halsted St,Chicago,IL,60614,bokachicago.com
526,/biz/balena-chicago,Balena,3,1633 N Halsted St,Chicago,IL,60614,balenachicago.com
527,/biz/mama-milanos-pizza-bar-chicago,Mama Milanos Pizza Bar,2,1419 N Wells St,Chicago,IL,60610,mamamilano.com
528,/biz/the-office-chicago,The Office,4,955 W Fulton Market,Chicago,IL,60607,
529,/biz/oriole-chicago,Oriole,4,661 W. Walnut St.,Chicago,IL,60661,oriolechicago.com
530,/biz/bar-takito-chicago,Bar Takito,2,201 N Morgan St,Chicago,IL,60607,bartakito.com
531,/biz/the-betty-chicago,The Betty,2,839 W Fulton Market,Chicago,IL,60607,thebettychicago.com
532,/biz/circle-sushi-and-grill-chicago,Circle Sushi & Grill,2,1623 N Halsted St,Chicago,IL,60614,circlesushichicago.com
533,/biz/alinea-chicago,Alinea,4,1723 N Halsted St,Chicago,IL,60614,alinearestaurant.com
534,/biz/garlic-and-chili-thai-cuisine-chicago,Garlic & Chili Thai Cuisine,1,1232 N La Salle Dr,Chicago,IL,60610,garlicchilithaicuisine.com
535,/biz/ruxbin-chicago,Ruxbin,3,851 N Ashland Ave,Chicago,IL,60642,ruxbinchicago.com
536,/biz/barnellis-pasta-bowl-chicago,Barnellis Pasta Bowl,1,100 W Ontario St,Chicago,IL,60610,portillos.com/barnellis
537,/biz/the-blanchard-chicago,The Blanchard,3,1935 N Lincoln Park W,Chicago,IL,60614,theblanchardchicago.com
538,/biz/taco-joint-chicago,Taco Joint,2,1969 N Halsted St,Chicago,IL,60614,tacojoint.com
539,/biz/grace-chicago-3,Grace,4,652 W Randolph St,Chicago,IL,60661,grace-restaurant.com
540,/biz/la-cocina-chicago-3,La Cocina,1,178 N Franklin St,Chicago,IL,60606,lcmgchicago.com
541,/biz/embeya-chicago,Embeya,3,564 W Randolph St,Chicago,IL,60661,embeya.com
542,/biz/the-silver-palm-chicago,The Silver Palm,2,768 N Milwaukee Ave,Chicago,IL,60642,thesilverpalmrestaurant.com
543,/biz/dinosaur-bar-b-que-chicago,Dinosaur Bar-B-Que,2,923 W Weed St,Chicago,IL,60642,dinosaurbarbque.com
544,/biz/swift-and-sons-chicago,Swift & Sons,4,1000 W Fulton Market,Chicago,IL,60607,swiftandsonschicago.com/indexäó_
545,/biz/riccardo-enoteca-chicago,Riccardo Enoteca,2,2116 N Clark St,Chicago,IL,60614,riccardoenoteca.com
546,/biz/lorettas-bake-shop-and-cafe-chicago,Lorettas Bake Shop and Cafe,1,939 W Randolph St,Chicago,IL,60607,lorettasbakeshopandcafe.com
547,/biz/le-pain-quotidien-west-loop-chicago-2,Le Pain Quotidien - West Loop,2,135 N Clinton St,Chicago,IL,60661,lepainquotidien.com
548,/biz/fast-track-chicago,Fast Track,1,629 W Lake St,Chicago,IL,60661,fasttrackonlake.com
549,/biz/jaffa-bagels-chicago-4,Jaffa Bagels,1,500 W Madison St,Chicago,IL,60661,jaffabagels.com
550,/biz/ipo-chicago,IPO,2,172 W Adams St,Chicago,IL,60603,iporestaurant.com
551,/biz/specialtys-caf%C3%A9-and-bakery-chicago-4,Specialtys Caf© & Bakery,2,525 W Monroe St,Chicago,IL,60661,specialtys.com
552,/biz/caff%C3%A8-baci-chicago-12,CaffÂ Baci,2,225 W Wacker Dr,Chicago,IL,60606,caffebaci.com
553,/biz/the-eastman-egg-company-chicago-16,The Eastman Egg Company,1,500 W Madison,Chicago,IL,60661,eastmanegg.com
554,/biz/freshii-randolph-and-wells-chicago,Freshii Randolph and Wells,1,200 W Randolph St,Chicago,IL,60606,freshii.com
555,/biz/off-the-tracks-grill-chicago,Off the Tracks Grill,1,190 N Wells St,Chicago,IL,60606,
556,/biz/corner-bakery-cafe-chicago-29,Corner Bakery Cafe,2,188 W Washington St,Chicago,IL,60602,cornerbakerycafe.com
557,/biz/pret-a-manger-chicago-3,Pret A Manger,1,73 West Monroe,Chicago,IL,60603,pret.com/us
558,/biz/graham-elliot-bistro-chicago,Graham Elliot Bistro,3,841 W Randolph St,Chicago,IL,60607,gebistro.com
559,/biz/lockwood-restaurant-and-bar-chicago-2,Lockwood Restaurant & Bar,3,Palmer House Hilton,Chicago,IL,60603,lockwoodrestaurant.com
560,/biz/nellc%C3%B4te-chicago-2,NellcÇte,3,833 W Randolph St,Chicago,IL,60607,nellcoterestaurant.com
561,/biz/glazed-and-infused-chicago-7,Glazed & Infused,1,813 W Fulton Market,Chicago,IL,60607,goglazed.com
562,/biz/parlor-pizza-bar-chicago,Parlor Pizza Bar,2,108 N Green St,Chicago,IL,60607,parlorchicago.com
563,/biz/dine-chicago,Dine,2,733 W Madison St,Chicago,IL,60661,dinerestaurant.com
564,/biz/costa-vida-chicago,Costa Vida,1,218 W Lake St,Chicago,IL,60606,costavida.net
565,/biz/roti-mediterranean-grill-chicago-5,Roti Mediterranean Grill,1,200 W Randolph St,Chicago,IL,60606,roti.com
566,/biz/pearl-tavern-chicago,Pearl Tavern,2,180 N Wacker Dr,Chicago,IL,60606,pearltavern.com
567,/biz/saigon-sisters-chicago-2,Saigon Sisters,2,567 W Lake St,Chicago,IL,60661,saigonsisters.com
568,/biz/mixed-greens-chicago-4,Mixed Greens,1,175 N Franklin St,Chicago,IL,60606,saladjoint.com
569,/biz/pita-express-chicago,Pita Express,1,100 W Randolph St,Chicago,IL,60601,pitaexpressinc.com
570,/biz/tallboy-taco-chicago,Tallboy Taco,2,325 W Huron St,Chicago,IL,60654,tallboytaco.com
571,/biz/chicago-raw-chicago,Chicago Raw,2,131 N Clinton St,Chicago,IL,60661,chicagorawfood.com
572,/biz/ajida-chicago,Ajida,2,201 N Wells St,Chicago,IL,60606,ajidaramen.com
573,/biz/primebar-chicago-2,Primebar,2,155 N Wacker Dr,Chicago,IL,60606,primebarchicago.com
574,/biz/erie-cafe-chicago-2,Erie Cafe,3,536 W Erie St,Chicago,IL,60654,eriecafe.com
575,/biz/randolph-tavern-chicago-4,Randolph Tavern,2,188 W Randolph St,Chicago,IL,60601,randolphtavern.com
576,/biz/shamrock-club-chicago,Shamrock Club,1,210 W Kinzie St,Chicago,IL,60654,
577,/biz/frietkoten-belgian-fries-and-beer-chicago-2,Frietkoten Belgian Fries & Beer,1,131 N Clinton St,Chicago,IL,60606,frenchmarketchicago.com/vendoäó_
578,/biz/lou-malnatis-pizzeria-chicago,Lou Malnatis Pizzeria,2,439 N Wells St,Chicago,IL,60654,loumalnatis.com/chicago-riveräó_
579,/biz/kinzie-chop-house-chicago,Kinzie Chop House,3,400 N Wells St,Chicago,IL,60654,kinziechophouse.com
580,/biz/bistro-voltaire-chicago,Bistro Voltaire,3,226 W Chicago Ave,Chicago,IL,60654,bistrovoltaire.com
581,/biz/salero-chicago,Salero,3,621 W Randolph St,Chicago,IL,60661,salerochicago.com
582,/biz/momotaro-chicago-3,Momotaro,3,820 W Lake St,Chicago,IL,60607,momotarochicago.com
583,/biz/municipal-bar-and-dining-company-chicago-2,Municipal Bar & Dining Company,2,216 W Ohio St,Chicago,IL,60654,
584,/biz/maudes-liquor-bar-chicago,Maudes Liquor Bar,3,840 W Randolph St,Chicago,IL,60607,maudesliquorbar.com
585,/biz/rivers-chicago,Rivers,2,30 S Wacker Dr,Chicago,IL,60606,riversrestaurant.com
586,/biz/caffe-baci-chicago-3,Caffe Baci,2,2 N La Salle St,Chicago,IL,60602,caffebaci.com
587,/biz/protein-bar-chicago-12,Protein Bar,2,33 S Wabash,Chicago,IL,60603,theproteinbar.com
588,/biz/corner-bakery-cafe-chicago-26,Corner Bakery Cafe,1,224 S Michigan Ave,Chicago,IL,60604,cornerbakerycafe.com
589,/biz/delmonico-chicago,Delmonico,1,111 W Washington St,Chicago,IL,60602,delmonicochicago.com
590,/biz/chick-fil-a-chicago-2,Chick-fil-A,1,177 N State St,Chicago,IL,60601,chick-fil-a.com
591,/biz/elephant-and-castle-chicago-5,Elephant & Castle,2,111 West Adams Street,Chicago,IL,60603,elephantcastle.com
592,/biz/dollop-coffee-company-chicago-2,Dollop Coffee Company,2,343 S Dearborn St,Chicago,IL,60604,dollopcoffee.com
593,/biz/protein-bar-chicago-10,Protein Bar,2,120 S Riverside,Chicago,IL,60606,theproteinbar.com
594,/biz/potbelly-sandwich-shop-chicago-12,Potbelly Sandwich Shop,1,190 N State St,Chicago,IL,60601,potbelly.com
595,/biz/cafe-press-chicago-chicago,Cafe Press Chicago,2,800 S Clark St,Chicago,IL,60605,
596,/biz/under-55-cafe-chicago,Under 55 Cafe,1,55 E Monroe St,Chicago,IL,60603,
597,/biz/nyc-bagel-deli-chicago-2,NYC Bagel Deli,2,300 S Wacker,Chicago,IL,60606,nycbd.com
598,/biz/chicago-bagel-authority-chicago-5,Chicago Bagel Authority,1,11 N Wells St,Chicago,IL,60606,eatcba.com
599,/biz/mercat-a-la-planxa-chicago,Mercat a la Planxa,3,638 S Michigan Ave,Chicago,IL,60605,mercatchicago.com
600,/biz/first-draft-chicago,First Draft,2,649 S Clark St,Chicago,IL,60605,firstdraftchicago.com
601,/biz/eleven-city-diner-chicago,Eleven City Diner,2,1112 S Wabash Ave,Chicago,IL,60605,elevencitydiner.com
602,/biz/corner-bakery-cafe-chicago-36,Corner Bakery Cafe,1,140 S Dearborn St,Chicago,IL,60603,cornerbakerycafe.com
603,/biz/halsted-street-deli-and-bagel-chicago-2,Halsted Street Deli & Bagel,1,171 W Randolph St,Chicago,IL,60601,halstedstreetdeli.com
604,/biz/pinkys-chicago,Pinkys,1,100 W Randolph Dr,Chicago,IL,60601,pinkys.net/thompsoncenterlocaäó_
